"route_id","path","page_file","primary_navigation_link","role","link_visible","direct_page_gate","data_read","actions"
"RT-ROLE-002","/admin/roles/[roleId]","src/pages/admin/roles/[roleId].astro","No primary-nav item; contextual links/direct route","yazeed","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","Identity/security administration data needs its explicit read authorization; route visibility grants none.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-ADMIN-002","/admin/permissions","src/pages/admin/permissions/index.astro","Administration / Permissions","Employee","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","Identity/security administration data needs its explicit read authorization; route visibility grants none.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-ADMIN-002","/admin/permissions","src/pages/admin/permissions/index.astro","Administration / Permissions","Supervisor","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","Identity/security administration data needs its explicit read authorization; route visibility grants none.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-ADMIN-002","/admin/permissions","src/pages/admin/permissions/index.astro","Administration / Permissions","Manager","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","Identity/security administration data needs its explicit read authorization; route visibility grants none.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-ADMIN-002","/admin/permissions","src/pages/admin/permissions/index.astro","Administration / Permissions","Admin","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","Identity/security administration data needs its explicit read authorization; route visibility grants none.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-ADMIN-002","/admin/permissions","src/pages/admin/permissions/index.astro","Administration / Permissions","yazeed","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","Identity/security administration data needs its explicit read authorization; route visibility grants none.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-ADMIN-003","/admin/scopes","src/pages/admin/scopes/index.astro","Administration / Scopes","Employee","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","Identity/security administration data needs its explicit read authorization; route visibility grants none.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-ADMIN-003","/admin/scopes","src/pages/admin/scopes/index.astro","Administration / Scopes","Supervisor","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","Identity/security administration data needs its explicit read authorization; route visibility grants none.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-ADMIN-003","/admin/scopes","src/pages/admin/scopes/index.astro","Administration / Scopes","Manager","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","Identity/security administration data needs its explicit read authorization; route visibility grants none.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-ADMIN-003","/admin/scopes","src/pages/admin/scopes/index.astro","Administration / Scopes","Admin","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","Identity/security administration data needs its explicit read authorization; route visibility grants none.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-ADMIN-003","/admin/scopes","src/pages/admin/scopes/index.astro","Administration / Scopes","yazeed","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","Identity/security administration data needs its explicit read authorization; route visibility grants none.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-SYSTEM-001","/system/health","src/pages/system/health.astro","System / System health","Employee","Hidden","404 for non-owner","Denied with page.","Read-only health; no QC mutation."
"RT-SYSTEM-001","/system/health","src/pages/system/health.astro","System / System health","Supervisor","Hidden","404 for non-owner","Denied with page.","Read-only health; no QC mutation."
"RT-SYSTEM-001","/system/health","src/pages/system/health.astro","System / System health","Manager","Hidden","404 for non-owner","Denied with page.","Read-only health; no QC mutation."
"RT-SYSTEM-001","/system/health","src/pages/system/health.astro","System / System health","Admin","Hidden","404 for non-owner","Denied with page.","Read-only health; no QC mutation."
"RT-SYSTEM-001","/system/health","src/pages/system/health.astro","System / System health","yazeed","Visible to ACTIVE account","Allowed only for ACTIVE yazeed/SYSTEM_OWNER","Sanitized owner-only read model; raw secrets/diagnostics excluded.","Read-only health; no QC mutation."
"RT-SYSTEM-002","/system/control-center","src/pages/system/control-center.astro","System / Control center","Employee","Hidden","404 for non-owner","Denied with page.","Denied with page."
"RT-SYSTEM-002","/system/control-center","src/pages/system/control-center.astro","System / Control center","Supervisor","Hidden","404 for non-owner","Denied with page.","Denied with page."
"RT-SYSTEM-002","/system/control-center","src/pages/system/control-center.astro","System / Control center","Manager","Hidden","404 for non-owner","Denied with page.","Denied with page."
"RT-SYSTEM-002","/system/control-center","src/pages/system/control-center.astro","System / Control center","Admin","Hidden","404 for non-owner","Denied with page.","Denied with page."
"RT-SYSTEM-002","/system/control-center","src/pages/system/control-center.astro","System / Control center","yazeed","Visible to ACTIVE account","Allowed only for ACTIVE yazeed/SYSTEM_OWNER","Sanitized owner-only read model; raw secrets/diagnostics excluded.","Control-center actions only through owning use cases and their explicit checks."
"RT-BACKUP-001","/system/backups","src/pages/system/backups/index.astro","System / Backup and recovery","Employee","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-BACKUP-001","/system/backups","src/pages/system/backups/index.astro","System / Backup and recovery","Supervisor","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-BACKUP-001","/system/backups","src/pages/system/backups/index.astro","System / Backup and recovery","Manager","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-BACKUP-001","/system/backups","src/pages/system/backups/index.astro","System / Backup and recovery","Admin","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-BACKUP-001","/system/backups","src/pages/system/backups/index.astro","System / Backup and recovery","yazeed","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-BACKUP-002","/system/backups/[backupId]","src/pages/system/backups/[backupId]/index.astro","No primary-nav item; contextual links/direct route","Employee","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-BACKUP-002","/system/backups/[backupId]","src/pages/system/backups/[backupId]/index.astro","No primary-nav item; contextual links/direct route","Supervisor","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-BACKUP-002","/system/backups/[backupId]","src/pages/system/backups/[backupId]/index.astro","No primary-nav item; contextual links/direct route","Manager","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-BACKUP-002","/system/backups/[backupId]","src/pages/system/backups/[backupId]/index.astro","No primary-nav item; contextual links/direct route","Admin","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-BACKUP-002","/system/backups/[backupId]","src/pages/system/backups/[backupId]/index.astro","No primary-nav item; contextual links/direct route","yazeed","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-BACKUP-003","/system/backups/[backupId]/restore","src/pages/system/backups/[backupId]/restore.astro","No primary-nav item; contextual links/direct route","Employee","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-BACKUP-003","/system/backups/[backupId]/restore","src/pages/system/backups/[backupId]/restore.astro","No primary-nav item; contextual links/direct route","Supervisor","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-BACKUP-003","/system/backups/[backupId]/restore","src/pages/system/backups/[backupId]/restore.astro","No primary-nav item; contextual links/direct route","Manager","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-BACKUP-003","/system/backups/[backupId]/restore","src/pages/system/backups/[backupId]/restore.astro","No primary-nav item; contextual links/direct route","Admin","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-BACKUP-003","/system/backups/[backupId]/restore","src/pages/system/backups/[backupId]/restore.astro","No primary-nav item; contextual links/direct route","yazeed","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-REJ-001","/reject-reports","src/pages/reject-reports/index.astro","Quality / Reject Reports","Employee","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-REJ-001","/reject-reports","src/pages/reject-reports/index.astro","Quality / Reject Reports","Supervisor","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-REJ-001","/reject-reports","src/pages/reject-reports/index.astro","Quality / Reject Reports","Manager","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-REJ-001","/reject-reports","src/pages/reject-reports/index.astro","Quality / Reject Reports","Admin","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-REJ-001","/reject-reports","src/pages/reject-reports/index.astro","Quality / Reject Reports","yazeed","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-REJ-002","/reject-reports/new","src/pages/reject-reports/new.astro","No primary-nav item; contextual links/direct route","Employee","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-REJ-002","/reject-reports/new","src/pages/reject-reports/new.astro","No primary-nav item; contextual links/direct route","Supervisor","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-REJ-002","/reject-reports/new","src/pages/reject-reports/new.astro","No primary-nav item; contextual links/direct route","Manager","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-REJ-002","/reject-reports/new","src/pages/reject-reports/new.astro","No primary-nav item; contextual links/direct route","Admin","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-REJ-002","/reject-reports/new","src/pages/reject-reports/new.astro","No primary-nav item; contextual links/direct route","yazeed","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-REJ-003","/reject-reports/issue-slips/[reportId]","src/pages/reject-reports/issue-slips/[reportId].astro","No primary-nav item; contextual links/direct route","Employee","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-REJ-003","/reject-reports/issue-slips/[reportId]","src/pages/reject-reports/issue-slips/[reportId].astro","No primary-nav item; contextual links/direct route","Supervisor","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-REJ-003","/reject-reports/issue-slips/[reportId]","src/pages/reject-reports/issue-slips/[reportId].astro","No primary-nav item; contextual links/direct route","Manager","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-REJ-003","/reject-reports/issue-slips/[reportId]","src/pages/reject-reports/issue-slips/[reportId].astro","No primary-nav item; contextual links/direct route","Admin","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-REJ-003","/reject-reports/issue-slips/[reportId]","src/pages/reject-reports/issue-slips/[reportId].astro","No primary-nav item; contextual links/direct route","yazeed","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-REJ-004","/reject-reports/daily/[reportId]","src/pages/reject-reports/daily/[reportId].astro","No primary-nav item; contextual links/direct route","Employee","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-REJ-004","/reject-reports/daily/[reportId]","src/pages/reject-reports/daily/[reportId].astro","No primary-nav item; contextual links/direct route","Supervisor","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-REJ-004","/reject-reports/daily/[reportId]","src/pages/reject-reports/daily/[reportId].astro","No primary-nav item; contextual links/direct route","Manager","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-REJ-004","/reject-reports/daily/[reportId]","src/pages/reject-reports/daily/[reportId].astro","No primary-nav item; contextual links/direct route","Admin","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-REJ-004","/reject-reports/daily/[reportId]","src/pages/reject-reports/daily/[reportId].astro","No primary-nav item; contextual links/direct route","yazeed","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-AI-001","/ai-advisory","src/pages/ai-advisory.astro","Insights / AI advisory","Employee","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-AI-001","/ai-advisory","src/pages/ai-advisory.astro","Insights / AI advisory","Supervisor","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-AI-001","/ai-advisory","src/pages/ai-advisory.astro","Insights / AI advisory","Manager","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-AI-001","/ai-advisory","src/pages/ai-advisory.astro","Insights / AI advisory","Admin","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-AI-001","/ai-advisory","src/pages/ai-advisory.astro","Insights / AI advisory","yazeed","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-SHARED-001","/search","src/pages/search.astro","System / Search","Employee","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-SHARED-001","/search","src/pages/search.astro","System / Search","Supervisor","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-SHARED-001","/search","src/pages/search.astro","System / Search","Manager","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-SHARED-001","/search","src/pages/search.astro","System / Search","Admin","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-SHARED-001","/search","src/pages/search.astro","System / Search","yazeed","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-SHARED-002","/notifications","src/pages/notifications.astro","System / Notifications","Employee","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-SHARED-002","/notifications","src/pages/notifications.astro","System / Notifications","Supervisor","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-SHARED-002","/notifications","src/pages/notifications.astro","System / Notifications","Manager","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-SHARED-002","/notifications","src/pages/notifications.astro","System / Notifications","Admin","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-SHARED-002","/notifications","src/pages/notifications.astro","System / Notifications","yazeed","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-SHARED-003","/account","src/pages/account.astro","System / Account settings","Employee","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-SHARED-003","/account","src/pages/account.astro","System / Account settings","Supervisor","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-SHARED-003","/account","src/pages/account.astro","System / Account settings","Manager","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-SHARED-003","/account","src/pages/account.astro","System / Account settings","Admin","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-SHARED-003","/account","src/pages/account.astro","System / Account settings","yazeed","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-SHARED-004","/audit","src/pages/audit.astro","System / Audit history","Employee","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-SHARED-004","/audit","src/pages/audit.astro","System / Audit history","Supervisor","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-SHARED-004","/audit","src/pages/audit.astro","System / Audit history","Manager","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-SHARED-004","/audit","src/pages/audit.astro","System / Audit history","Admin","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-SHARED-004","/audit","src/pages/audit.astro","System / Audit history","yazeed","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-HELP-001","/help","src/pages/help/index.astro","System / Operating guides","Employee","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-HELP-001","/help","src/pages/help/index.astro","System / Operating guides","Supervisor","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-HELP-001","/help","src/pages/help/index.astro","System / Operating guides","Manager","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-HELP-001","/help","src/pages/help/index.astro","System / Operating guides","Admin","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-HELP-001","/help","src/pages/help/index.astro","System / Operating guides","yazeed","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
